idID;Gemeente;Gebied;Ernstig overgewicht (%)
758;Breda;Ulvenhout;13
758;Breda;Prinsenbeek;13
758;Breda;Teteringen;13
501;Brielle;Gemeente;
501;Brielle;Wijk 00 Brielle;17
501;Brielle;Wijk 01 Vierpolders;16
501;Brielle;Wijk 02 Zwartewaal;15
501;Brielle;Wijk 03 Recreatiestrook Brielse Maas;16
1876;Bronckhorst;Gemeente;
1876;Bronckhorst;Wijk 00 Hengelo;15
1876;Bronckhorst;Wijk 01 Zelhem;15
1876;Bronckhorst;Wijk 02 Vorden;15
1876;Bronckhorst;Wijk 03 Steenderen;15
1876;Bronckhorst;Wijk 04 Hummelo en Keppel;15
213;Brummen;Gemeente;
213;Brummen;Wijk 01 Empe;13
213;Brummen;Wijk 02 Tonden;14
213;Brummen;Wijk 03 Brummen;16
213;Brummen;Wijk 04 Leuvenheim;14
213;Brummen;Wijk 05 Hall;14
213;Brummen;Wijk 06 Eerbeek;16
899;Brunssum;Gemeente;
899;Brunssum;Wijk 01 Brunssum-West;19
899;Brunssum;Wijk 02 Brunssum-Noord;21
899;Brunssum;Wijk 03 Brunssum-Oost;21
899;Brunssum;Wijk 04 Brunssum-Zuid;19
899;Brunssum;Wijk 05 Brunssum-Centrum;18
312;Bunnik;Gemeente;
312;Bunnik;Wijk 00 Bunnik;11
312;Bunnik;Wijk 01 Odijk;12
312;Bunnik;Wijk 02 Werkhoven;13
313;Bunschoten;Gemeente;
313;Bunschoten;Wijk 00;16
214;Buren;Gemeente;
214;Buren;Wijk 00 Buren;15
214;Buren;Wijk 01 Beusichem;14
214;Buren;Wijk 02 Zoelen;16
214;Buren;Wijk 03 Lienden;15
214;Buren;Wijk 04 Ingen;16
214;Buren;Wijk 05 Maurik;17
214;Buren;Wijk 06 Ravenswaaij;13
502;Capelle aan den IJssel;Gemeente;
502;Capelle aan den IJssel;Wijk 01 Capelle-West en 's-Gravenland;14
502;Capelle aan den IJssel;Wijk 02 Middelwatering-West;16
502;Capelle aan den IJssel;Wijk 03 Middelwatering-Oost;18
502;Capelle aan den IJssel;Wijk 04 Oostgaarde-Zuid;16
502;Capelle aan den IJssel;Wijk 05 Oostgaarde-Noord;20
502;Capelle aan den IJssel;Wijk 06 Schenkel;16
502;Capelle aan den IJssel;Wijk 07 Schollevaar-Zuid;17
502;Capelle aan den IJssel;Wijk 08 Schollevaar-Noord en Hoofdweg;17
502;Capelle aan den IJssel;Wijk 09 Rivium en Fascinatio;14
383;Castricum;Gemeente;
383;Castricum;Wijk 00 Centrum;11
383;Castricum;Wijk 01 Castricum-Noord;11
383;Castricum;Wijk 02 Castricum-Oost;11
383;Castricum;Wijk 03 Castricum-Zuid;9
383;Castricum;Wijk 04 Bakkum;11
383;Castricum;Wijk 05 Akersloot;10
383;Castricum;Wijk 06 De Woude;9
383;Castricum;Wijk 07 Limmen;9
109;Coevorden;Gemeente;
109;Coevorden;Wijk 10 Coevorden;18
109;Coevorden;Wijk 11 Steenwijksmoer;17
109;Coevorden;Wijk 12 Nieuwe Krim;17
109;Coevorden;Wijk 13 Weijerswold;16
109;Coevorden;Wijk 14 Vlieghuis en Padhuis;14
109;Coevorden;Wijk 20 Dalen;16
109;Coevorden;Wijk 30 Oosterhesselen;16
109;Coevorden;Wijk 40 Sleen;17
109;Coevorden;Wijk 50 Zweeloo;16
1706;Cranendonck;Gemeente;
1706;Cranendonck;Wijk 00 Budel;12
1706;Cranendonck;Wijk 01 Schoot;14
1706;Cranendonck;Wijk 02 Dorplein;14
1706;Cranendonck;Wijk 03 Maarheeze;11
1706;Cranendonck;Wijk 04 Soerendonk;10
1706;Cranendonck;Wijk 05 Gastel;11
611;Cromstrijen;Gemeente;
611;Cromstrijen;Wijk 00 Numansdorp;17
611;Cromstrijen;Wijk 01 Klaaswaal;16
1684;Cuijk;Gemeente;
1684;Cuijk;Wijk 00 Cuijk;14
1684;Cuijk;Wijk 01 Vianen;11
1684;Cuijk;Wijk 02 Sint Agatha;11
1684;Cuijk;Wijk 03 Katwijk;12
1684;Cuijk;Wijk 04 Haps;11
1684;Cuijk;Wijk 05 Beers;13
1684;Cuijk;Wijk 06 Linden;11
216;Culemborg;Gemeente;
216;Culemborg;Wijk 00;14
148;Dalfsen;Gemeente;
148;Dalfsen;Wijk 00 Dalfsen (kern);12
148;Dalfsen;Wijk 01 Dalfsen - buitengebied;12
148;Dalfsen;Wijk 02 Oudleusen;13
148;Dalfsen;Wijk 03 Hoonhorst;12
148;Dalfsen;Wijk 04 Lenthe-2;12
148;Dalfsen;Wijk 05 Kluinhaar;13
148;Dalfsen;Wijk 06 Lemelerveld;12
148;Dalfsen;Wijk 07 Leusenerveld;13
1891;Dantumadiel;Gemeente;
1891;Dantumadiel;Wijk 00 Centrum;15
1891;Dantumadiel;Wijk 01 Oost;14
1891;Dantumadiel;Wijk 02 Zuid;17
1891;Dantumadiel;Wijk 03 West;14
310;De Bilt;Gemeente;
310;De Bilt;Wijk 00 De Bilt;13
310;De Bilt;Wijk 01 Bilthoven-Zuid;12
310;De Bilt;Wijk 02 Bilthoven-Noord;11
310;De Bilt;Wijk 03 Hollandsche Rading;11
310;De Bilt;Wijk 04 Maartensdijk;13
310;De Bilt;Wijk 05 Groenekan;10
310;De Bilt;Wijk 06 Achttienhoven-Westbroek;11
1940;De Fryske Marren;Gemeente;
1940;De Fryske Marren;Wijk 01 Akmarijp;13
1940;De Fryske Marren;Wijk 02 Bakhuizen;13
1940;De Fryske Marren;Wijk 03 Balk;14
1940;De Fryske Marren;Wijk 04 Bantega;14
1940;De Fryske Marren;Wijk 05 Boornzwaag;11
1940;De Fryske Marren;Wijk 06 Broek;11
1940;De Fryske Marren;Wijk 07 Delfstrahuizen;13
1940;De Fryske Marren;Wijk 08 Dijken;11
1940;De Fryske Marren;Wijk 09 Doniaga;11
1940;De Fryske Marren;Wijk 10 Echten;14
1940;De Fryske Marren;Wijk 11 Echtenerbrug;14
1940;De Fryske Marren;Wijk 12 Eesterga;18
1940;De Fryske Marren;Wijk 13 Elahuizen;11
1940;De Fryske Marren;Wijk 14 Follega;14
1940;De Fryske Marren;Wijk 15 Goingarijp;11
1940;De Fryske Marren;Wijk 16 Harich;11
1940;De Fryske Marren;Wijk 17 Haskerhorne;12
1940;De Fryske Marren;Wijk 18 Idskenhuizen;14
1940;De Fryske Marren;Wijk 19 Joure;13
1940;De Fryske Marren;Wijk 20 Kolderwolde;9
1940;De Fryske Marren;Wijk 21 Langweer;13
1940;De Fryske Marren;Wijk 22 Legemeer;9
1940;De Fryske Marren;Wijk 23 Lemmer;18
1940;De Fryske Marren;Wijk 24 Mirns;10
1940;De Fryske Marren;Wijk 25 Nijehaske;10
1940;De Fryske Marren;Wijk 26 Nijemirdum;12
1940;De Fryske Marren;Wijk 27 Oldeouwer;11
1940;De Fryske Marren;Wijk 28 Oosterzee;17
1940;De Fryske Marren;Wijk 29 Oudega;13
1940;De Fryske Marren;Wijk 30 Oudehaske;11
1940;De Fryske Marren;Wijk 31 Oudemirdum;13
1940;De Fryske Marren;Wijk 32 Ouwsterhaule;13
1940;De Fryske Marren;Wijk 33 Ouwster-Nijega;14
1940;De Fryske Marren;Wijk 34 Rijs;11
1940;De Fryske Marren;Wijk 35 Rohel;14
1940;De Fryske Marren;Wijk 36 Rotstergaast;11
1940;De Fryske Marren;Wijk 37 Rotsterhaule;13
1940;De Fryske Marren;Wijk 38 Rottum;12
1940;De Fryske Marren;Wijk 39 Ruigahuizen;12
1940;De Fryske Marren;Wijk 40 Scharsterbrug;13
1940;De Fryske Marren;Wijk 41 Sint Nicolaasga;14
1940;De Fryske Marren;Wijk 42 Sinjohannesga;13
1940;De Fryske Marren;Wijk 43 Sloten;13
1940;De Fryske Marren;Wijk 44 Snikzwaag;10
1940;De Fryske Marren;Wijk 45 Sondel;12
1940;De Fryske Marren;Wijk 46 Terherne;13
1940;De Fryske Marren;Wijk 47 Terkaple;11
1940;De Fryske Marren;Wijk 48 Teroele;11
1940;De Fryske Marren;Wijk 49 Tjerkgaast;11
1940;De Fryske Marren;Wijk 50 Vegelinsoord;11
1940;De Fryske Marren;Wijk 51 Wijckel;12
1663;De Marne;Gemeente;
1663;De Marne;Wijk 00;17
1663;De Marne;Wijk 01;17
1663;De Marne;Wijk 02;15
1663;De Marne;Wijk 03;18
736;De Ronde Venen;Gemeente;
736;De Ronde Venen;Wijk 00 Mijdrecht;13
736;De Ronde Venen;Wijk 01 Gebied bij Uithoorn;12
736;De Ronde Venen;Wijk 02 Vinkeveen;13
736;De Ronde Venen;Wijk 03 Wilnis;12
736;De Ronde Venen;Wijk 04 Abcoude;10
1690;De Wolden;Gemeente;
1690;De Wolden;Wijk 00 Zuidwolde;14
1690;De Wolden;Wijk 01 Alteveer;15
1690;De Wolden;Wijk 02 Kerkenveld;15
1690;De Wolden;Wijk 03 Drogteropslagen;16
1690;De Wolden;Wijk 04 Linde;15
1690;De Wolden;Wijk 05 Fort;15
1690;De Wolden;Wijk 06 Veeningen;16
1690;De Wolden;Wijk 07 Echten;14
1690;De Wolden;Wijk 08 Ruinen;15
1690;De Wolden;Wijk 09 Eursinge;12
1690;De Wolden;Wijk 10 Ansen;16
1690;De Wolden;Wijk 11 Ruinerwold;15
1690;De Wolden;Wijk 12 Koekange;15
1690;De Wolden;Wijk 13 De Wijk;15
503;Delft;Gemeente;
503;Delft;Wijk 11 Binnenstad;9
503;Delft;Wijk 12 Vrijenban;14
503;Delft;Wijk 13 Hof van Delft;11
503;Delft;Wijk 14 Voordijkshoorn;12
503;Delft;Wijk 16 Delftse Hout;9
503;Delft;Wijk 22 Tanthof-West;15
503;Delft;Wijk 23 Tanthof-Oost;14
503;Delft;Wijk 24 Voorhof;12
503;Delft;Wijk 25 Buitenhof;14
503;Delft;Wijk 26 Abtswoude;7
503;Delft;Wijk 27 Schieweg;11
503;Delft;Wijk 28 Wippolder;11
503;Delft;Wijk 29 Ruiven;12
10;Delfzijl;Gemeente;
10;Delfzijl;Wijk 00 Stad;21
10;Delfzijl;Wijk 01 Land;17
10;Delfzijl;Wijk 02;23
10;Delfzijl;Wijk 03;17
400;Den Helder;Gemeente;
400;Den Helder;Wijk 01 Stad binnen de Linie-Oost;20
400;Den Helder;Wijk 02 Stad binnen de Linie-West;18
400;Den Helder;Wijk 03 Nieuw Den Helder-West;16
400;Den Helder;Wijk 04 Nieuw Den Helder-Oost;18
400;Den Helder;Wijk 05 De Schooten;19
400;Den Helder;Wijk 06 Het Koegras;15
400;Den Helder;Wijk 07 Duinzoom;15
400;Den Helder;Wijk 08 Julianadorp;18
762;Deurne;Gemeente;
762;Deurne;Wijk 00 Deurne;13
762;Deurne;Wijk 01 Vlierden;12
762;Deurne;Wijk 02 Liessel;13
762;Deurne;Wijk 03 Neerkant;12
762;Deurne;Wijk 04 Helenaveen;13
150;Deventer;Gemeente;
150;Deventer;Wijk 1 Binnenstad;13
150;Deventer;Wijk 2 De Hoven;14
150;Deventer;Wijk 3 Zandweerd;15
150;Deventer;Wijk 4 Voorstad;18
150;Deventer;Wijk 5 Borgele en Platvoet;17
150;Deventer;Wijk 6 Keizerslanden;18
150;Deventer;Wijk 7 Rivierenwijk en Bergweide;21
150;Deventer;Wijk 8 Colmschate-Noord;16
150;Deventer;Wijk 9 Colmschate-Vijfhoek;14
150;Deventer;Wijk 10 Colmschate-Zuid;15
150;Deventer;Wijk 11 Diepenveen;14
150;Deventer;Wijk 12 Schalkhaar;14
150;Deventer;Wijk 13 Okkenbroek;14
150;Deventer;Wijk 14 Lettele;12
150;Deventer;Wijk 15 Bathmen;13
384;Diemen;Gemeente;
384;Diemen;Wijk 00 Diemen-Zuid;13
384;Diemen;Wijk 01 Diemen-Centrum;13
384;Diemen;Wijk 02 Diemen-Noord;14
1774;Dinkelland;Gemeente;
1774;Dinkelland;Wijk 10 Denekamp;13
1774;Dinkelland;Wijk 11 Lattrop-Breklenkamp;12
1774;Dinkelland;Wijk 12 Tilligte;12
1774;Dinkelland;Wijk 13 Agelo;10
1774;Dinkelland;Wijk 14 Noord Deurningen;13
1774;Dinkelland;Wijk 15 Ootmarsum;12
1774;Dinkelland;Wijk 16 Weerselo;12
1774;Dinkelland;Wijk 17 Rossum;11
1774;Dinkelland;Wijk 18 Saasveld;11
1774;Dinkelland;Wijk 19 Deurningen;12
1774;Dinkelland;Wijk 20 Nutter;10
1774;Dinkelland;Wijk 21 Oud Ootmarsum;9
221;Doesburg;Gemeente;
221;Doesburg;Wijk 01;20
222;Doetinchem;Gemeente;
222;Doetinchem;Wijk 01 Doetinchem Centrum;15
222;Doetinchem;Wijk 02;17
222;Doetinchem;Wijk 03;16
222;Doetinchem;Wijk 04;15
222;Doetinchem;Wijk 05;14
222;Doetinchem;Wijk 06;16
222;Doetinchem;Wijk 07;15
222;Doetinchem;Wijk 08;14
222;Doetinchem;Wijk 09;17
222;Doetinchem;Wijk 11 Buitengebied Doetinchem;17
222;Doetinchem;Wijk 31 Wehl;16
766;Dongen;Gemeente;
766;Dongen;Dongen;16
766;Dongen;'s Gravenmoer;16
58;Dongeradeel;Gemeente;
58;Dongeradeel;Dokkum;16
58;Dongeradeel;Metslawier;15
58;Dongeradeel;Ee - Zuidoost;15
58;Dongeradeel;Anjum - Noordoost;15
58;Dongeradeel;Oosternijkerk - Noordwest;15
58;Dongeradeel;Ternaard;14
58;Dongeradeel;Holwerd;16
58;Dongeradeel;Hantum;16
505;Dordrecht;Gemeente;
505;Dordrecht;Wijk 01 Binnenstad;16
505;Dordrecht;Wijk 02 Noordflank;19
505;Dordrecht;Wijk 03 Oud Krispijn;19
505;Dordrecht;Wijk 04 Nieuw-krispijn;18
505;Dordrecht;Wijk 05 Het Reeland;17
505;Dordrecht;Wijk 06 Staart;19
505;Dordrecht;Wijk 07 Wielwijk;20
505;Dordrecht;Wijk 08 Crabbehof/Zuidhoven;19
505;Dordrecht;Wijk 09 Sterrenburg;18
505;Dordrecht;Wijk 10 Dubbeldam;15
505;Dordrecht;Wijk 11 Stadspolders;16
505;Dordrecht;Wijk 19 Industriegebied West;16
505;Dordrecht;Wijk 98 Verspreide bebouwing;15
498;Drechterland;Gemeente;
498;Drechterland;Wijk 00 Hoogkarspel;12
498;Drechterland;Wijk 01 Westwoud;12
498;Drechterland;Wijk 02 Oosterblokker;11
498;Drechterland;Wijk 03 Venhuizen;12
498;Drechterland;Wijk 04 Wijdenes;12
498;Drechterland;Wijk 05 Schellinkhout;12
1719;Drimmelen;Gemeente;
1719;Drimmelen;Wijk 00 Made;14
1719;Drimmelen;Wijk 01 Drimmelen;14
1719;Drimmelen;Wijk 02 Terheijden;15
1719;Drimmelen;Wijk 03 Wagenberg;14
1719;Drimmelen;Wijk 04 Lage Zwaluwe;16
1719;Drimmelen;Wijk 05 Hooge Zwaluwe;15
303;Dronten;Gemeente;
303;Dronten;Wijk 01 Dronten west;12
303;Dronten;Wijk 02 Dronten Noord;15
303;Dronten;Wijk 03 Dronten Midden;16
303;Dronten;Wijk 04 Dronten Zuid;13
303;Dronten;Wijk 05 Buitengebied Dronten;12
303;Dronten;Wijk 06 Biddinghuizen;15
303;Dronten;Wijk 07 Swifterbant;16
225;Druten;Gemeente;
225;Druten;Druten;17
225;Druten;Puiflijk;14
225;Druten;Afferden;18
225;Druten;Deest;19
225;Druten;Horssen;15
226;Duiven;Gemeente;
226;Duiven;Wijk 01 Bedrijventerrein;
226;Duiven;Wijk 02 Buitengebied;13
226;Duiven;Wijk 03 Duiven-Noord;17
226;Duiven;Wijk 04 Duiven-Zuid;16
226;Duiven;Wijk 05 Groessen;15
226;Duiven;Wijk 06 Loo;15
1711;Echt-Susteren;Gemeente;
1711;Echt-Susteren;Wijk 01 Susteren;17
1711;Echt-Susteren;Wijk 02 Dieteren;14
1711;Echt-Susteren;Wijk 03 Heide;16
1711;Echt-Susteren;Wijk 04 Roosteren;16
1711;Echt-Susteren;Wijk 05 Echt;16
1711;Echt-Susteren;Wijk 06 Maria Hoop;14
1711;Echt-Susteren;Wijk 07 Peij;16
1711;Echt-Susteren;Wijk 08 Slek;15
1711;Echt-Susteren;Wijk 09 Nieuwstadt;17
1711;Echt-Susteren;Wijk 10 Sint Joost;13
1711;Echt-Susteren;Wijk 11 Koningsbosch;18
385;Edam-Volendam;Gemeente;
385;Edam-Volendam;Wijk 00 Edam;13
385;Edam-Volendam;Wijk 01 Purmer;11
385;Edam-Volendam;Wijk 02 Volendam;12
385;Edam-Volendam;Wijk 03 Beets;12
385;Edam-Volendam;Wijk 04 Oosthuizen;14
385;Edam-Volendam;Wijk 05 Warder;12
385;Edam-Volendam;Wijk 06 Middelie;11
385;Edam-Volendam;Wijk 07 Kwadijk;12
385;Edam-Volendam;Wijk 08 Schardam;11
385;Edam-Volendam;Wijk 09 Hobrede;12
228;Ede;Gemeente;
228;Ede;Ede-Oost;14
228;Ede;Ede-West;16
228;Ede;Ede-Veldhuizen;16
228;Ede;Kernhem;14
228;Ede;Veluwse Poort;14
228;Ede;Ede-Zuid;16
228;Ede;Maandereng;16
228;Ede;Rietkampen;15
228;Ede;Bedrijventerrein;14
228;Ede;Buitengebied Ede-Stad;12
228;Ede;Bennekom;12
228;Ede;Lunteren;14
228;Ede;Ederveen;13
228;Ede;De Klomp;12
228;Ede;Harskamp;14
228;Ede;Wekerom;16
228;Ede;Otterlo;14
317;Eemnes;Gemeente;
317;Eemnes;Wijk 00;12
1651;Eemsmond;Gemeente;
1651;Eemsmond;Wijk 00;18
1651;Eemsmond;Wijk 01;18
1651;Eemsmond;Wijk 02;18
1651;Eemsmond;Wijk 03;17
1651;Eemsmond;Wijk 04;15
770;Eersel;Gemeente;
770;Eersel;Wijk 00 Eersel;12
770;Eersel;Wijk 01 Duizel;13
770;Eersel;Wijk 02 Steensel;11
770;Eersel;Wijk 03 Vessem;10
770;Eersel;Wijk 04 Wintelre;11
770;Eersel;Wijk 05 Knegsel;12
1903;Eijsden-Margraten;Gemeente;
1903;Eijsden-Margraten;Wijk 00 Eijsden;14
1903;Eijsden-Margraten;Wijk 01 Gronsveld;14
1903;Eijsden-Margraten;Wijk 02 Margraten;14
1903;Eijsden-Margraten;Wijk 03 Cadier en Keer;13
1903;Eijsden-Margraten;Wijk 04 Sint Geertruid;13
1903;Eijsden-Margraten;Wijk 05 Mheer - Noorbeek;13
772;Eindhoven;Gemeente;
772;Eindhoven;Wijk 11 Stadsdeel Centrum;9
772;Eindhoven;Wijk 12 Stadsdeel Stratum;11
772;Eindhoven;Wijk 13 Stadsdeel Tongelre;13
772;Eindhoven;Wijk 14 Stadsdeel Woensel-Zuid;14
772;Eindhoven;Wijk 15 Stadsdeel Woensel-Noord;14
772;Eindhoven;Wijk 16 Stadsdeel Strijp;12
772;Eindhoven;Wijk 17 Stadsdeel Gestel;13
230;Elburg;Gemeente;
230;Elburg;Wijk 01 Elburg;16
230;Elburg;Wijk 02;16
230;Elburg;Wijk 03 Doornspijk;15
114;Emmen;Gemeente;
114;Emmen;Wijk 01 Nieuw-Weerdinge;20
114;Emmen;Wijk 02 Roswinkel;19
114;Emmen;Wijk 03 Emmer-Compascuum;20
114;Emmen;Wijk 04 Barger-Compascuum;21
114;Emmen;Wijk 05 Nieuw-Dordrecht;19
114;Emmen;Wijk 06 Nieuw-Amsterdam;18
114;Emmen;Wijk 07 Erica;17
114;Emmen;Wijk 08 Klazienaveen;18
114;Emmen;Wijk 09 Zwartemeer;20
114;Emmen;Wijk 10 Schoonebeek;18
114;Emmen;Wijk 13 Veenoord;19
114;Emmen;Wijk 21 Nieuw-Schoonebeek;17
114;Emmen;Wijk 32 Weiteveen;19
114;Emmen;Wijk 40 Emmen-Centrum;17
114;Emmen;Wijk 41 Emmen-Centrum Oost;15
114;Emmen;Wijk 42 Emmermeer;18
114;Emmen;Wijk 43 Angelslo;20
114;Emmen;Wijk 44 Emmerhout;18
114;Emmen;Wijk 45 Emmerschans;17
114;Emmen;Wijk 46 Bargeres;17
114;Emmen;Wijk 47 Rietlanden;16
114;Emmen;Wijk 48 Parc Sandur;16
114;Emmen;Wijk 49 Delftlanden;15
114;Emmen;Wijk 50 Barger-Oosterveld;17
114;Emmen;Wijk 51 Kern Emmen Noord;17
114;Emmen;Wijk 52 Kern Emmen Zuid;14
114;Emmen;Wijk 53 Kern Emmen Industrieterreinen;15
388;Enkhuizen;Gemeente;
388;Enkhuizen;Wijk 00;14
388;Enkhuizen;Wijk 01;14
153;Enschede;Gemeente;
153;Enschede;Wijk 00 Binnensingelgebied;15
153;Enschede;Wijk 01 Hogeland - Velve;17
153;Enschede;Wijk 02 Boswinkel - Stadsveld;18
153;Enschede;Wijk 03 Twekkelerveld - T.H.T.;16
153;Enschede;Wijk 04 Enschede-Noord;14
153;Enschede;Wijk 05 Ribbelt - Stokhorst;15
153;Enschede;Wijk 06 Enschede-Zuid;19
153;Enschede;Wijk 07 Bedrijfsterreinen Enschede-West;13
153;Enschede;Wijk 08 Glanerbrug en omgeving;17
153;Enschede;Wijk 09 Landelijk gebied en kernen;13
232;Epe;Gemeente;
232;Epe;Wijk 00 Epe;16
232;Epe;Wijk 01 Emst;15
232;Epe;Wijk 02 Vaassen;15
232;Epe;Wijk 03 Bosgebied;14
233;Ermelo;Gemeente;
233;Ermelo;Wijk 00 Ermelo;13
233;Ermelo;Wijk 01 Speuld;13
777;Etten-Leur;Gemeente;
777;Etten-Leur;Wijk 00 Etten-Leur Midden woongebied;15
777;Etten-Leur;Wijk 01 Etten-Leur Midden, Bedrijventerr;
777;Etten-Leur;Wijk 02 Etten-Leur landelijk gebied;12
777;Etten-Leur;Wijk 10 Etten-Leur Noord woongebied;15
777;Etten-Leur;Wijk 11 Etten-Leur Noord bedrijventerr.;20
777;Etten-Leur;Wijk 12 Etten-Leur Noord verspr.h.;11
777;Etten-Leur;Wijk 20 Etten-Leur Zuid woongebied;15
777;Etten-Leur;Wijk 21 Etten-Leur Zuid bedrijventerrein;12
777;Etten-Leur;Wijk 23 Etten-Leur Zuid verspr.h.;13
1722;Ferwerderadiel;Gemeente;
1722;Ferwerderadiel;Wijk 00 Bouwstreek;15
1722;Ferwerderadiel;Wijk 01 Zuidwest;16
1722;Ferwerderadiel;Wijk 02;14
70;Franekeradeel;Gemeente;
70;Franekeradeel;Wijk 00 Franeker;16
70;Franekeradeel;Wijk 01 Noord;14
70;Franekeradeel;Wijk 02 Noordoost;13
70;Franekeradeel;Wijk 03 Zuid;15
70;Franekeradeel;Wijk 04 West;16
70;Franekeradeel;Wijk 05 Franeker Zuidoost;14
779;Geertruidenberg;Gemeente;
779;Geertruidenberg;Wijk 00 Raamsdonksveer;16
779;Geertruidenberg;Wijk 01 Raamsdonk;16
779;Geertruidenberg;Wijk 02 Geertruidenberg;17
236;Geldermalsen;Gemeente;
236;Geldermalsen;Wijk 00 Geldermalsen;14
236;Geldermalsen;Wijk 01 Deil;15
236;Geldermalsen;Wijk 02 Beesd;15
236;Geldermalsen;Wijk 03 Buurmalsen;15
1771;Geldrop-Mierlo;Gemeente;
1771;Geldrop-Mierlo;Wijk 00 Geldrop;13
1771;Geldrop-Mierlo;Wijk 01 Mierlo;13
1652;Gemert-Bakel;Gemeente;
1652;Gemert-Bakel;Wijk 00 Gemert;12
1652;Gemert-Bakel;Wijk 01 Handel;12
1652;Gemert-Bakel;Wijk 02 De Mortel;11
1652;Gemert-Bakel;Wijk 03 Elsendorp;12
1652;Gemert-Bakel;Wijk 04 Bakel;13
1652;Gemert-Bakel;Wijk 05 Milheeze;12
1652;Gemert-Bakel;Wijk 06 De Rips;12
907;Gennep;Gemeente;
907;Gennep;Wijk 00 Milsbeek;12
907;Gennep;Wijk 01 Ottersum;13
907;Gennep;Wijk 02 Ven-Zelderheide;12
907;Gennep;Wijk 03 Gennep;14
907;Gennep;Wijk 04 Heijen;13
689;Giessenlanden;Gemeente;
689;Giessenlanden;Wijk 00 Kern Giessenburg;15
689;Giessenlanden;Wijk 01 Giessenburg-West en -Zuid;14
689;Giessenlanden;Wijk 02 Giessenburg-Oost;13
689;Giessenlanden;Wijk 03 Verspreide huizen Giessenburg;11
689;Giessenlanden;Wijk 04 Arkel;18
689;Giessenlanden;Wijk 05 Hoogblokland;15
689;Giessenlanden;Wijk 06 Hoornaar;15
689;Giessenlanden;Wijk 07 Noordeloos;14
689;Giessenlanden;Wijk 08 Schelluinen;14
784;Gilze en Rijen;Gemeente;
784;Gilze en Rijen;Wijk 00 Rijen;17
784;Gilze en Rijen;Wijk 01 Gilze;16
784;Gilze en Rijen;Wijk 02 Molenschot;16
784;Gilze en Rijen;Wijk 03 Hulten;11
1924;Goeree-Overflakkee;Gemeente;
1924;Goeree-Overflakkee;Goedereede;20
1924;Goeree-Overflakkee;Ouddorp;19
1924;Goeree-Overflakkee;Stellendam;19
1924;Goeree-Overflakkee;Middelharnis;15
1924;Goeree-Overflakkee;Ooltgensplaat;16
1924;Goeree-Overflakkee;Den Bommel;15
1924;Goeree-Overflakkee;Oude-Tonge;15
1924;Goeree-Overflakkee;Dirksland;15
1924;Goeree-Overflakkee;Melissant;18
1924;Goeree-Overflakkee;Herkingen;16
1924;Goeree-Overflakkee;Sommelsdijk;15
1924;Goeree-Overflakkee;Nieuwe-Tonge;14
1924;Goeree-Overflakkee;Stad aan 't Haringvliet;14
1924;Goeree-Overflakkee;Achthuizen;16
664;Goes;Gemeente;
664;Goes;Wijk 01 Goes;14
