id;Gemeente;Gebied;Overgewicht (%)
758;Breda;Ulvenhout;48
758;Breda;Prinsenbeek;48
758;Breda;Teteringen;49
501;Brielle;Gemeente;
501;Brielle;Wijk 00 Brielle;54
501;Brielle;Wijk 01 Vierpolders;54
501;Brielle;Wijk 02 Zwartewaal;54
501;Brielle;Wijk 03 Recreatiestrook Brielse Maas;54
1876;Bronckhorst;Gemeente;
1876;Bronckhorst;Wijk 00 Hengelo;53
1876;Bronckhorst;Wijk 01 Zelhem;54
1876;Bronckhorst;Wijk 02 Vorden;55
1876;Bronckhorst;Wijk 03 Steenderen;55
1876;Bronckhorst;Wijk 04 Hummelo en Keppel;56
213;Brummen;Gemeente;
213;Brummen;Wijk 01 Empe;53
213;Brummen;Wijk 02 Tonden;51
213;Brummen;Wijk 03 Brummen;53
213;Brummen;Wijk 04 Leuvenheim;52
213;Brummen;Wijk 05 Hall;52
213;Brummen;Wijk 06 Eerbeek;54
899;Brunssum;Gemeente;
899;Brunssum;Wijk 01 Brunssum-West;58
899;Brunssum;Wijk 02 Brunssum-Noord;59
899;Brunssum;Wijk 03 Brunssum-Oost;60
899;Brunssum;Wijk 04 Brunssum-Zuid;59
899;Brunssum;Wijk 05 Brunssum-Centrum;57
312;Bunnik;Gemeente;
312;Bunnik;Wijk 00 Bunnik;42
312;Bunnik;Wijk 01 Odijk;44
312;Bunnik;Wijk 02 Werkhoven;48
313;Bunschoten;Gemeente;
313;Bunschoten;Wijk 00;52
214;Buren;Gemeente;
214;Buren;Wijk 00 Buren;49
214;Buren;Wijk 01 Beusichem;47
214;Buren;Wijk 02 Zoelen;54
214;Buren;Wijk 03 Lienden;54
214;Buren;Wijk 04 Ingen;53
214;Buren;Wijk 05 Maurik;57
214;Buren;Wijk 06 Ravenswaaij;47
502;Capelle aan den IJssel;Gemeente;
502;Capelle aan den IJssel;Wijk 01 Capelle-West en 's-Gravenland;50
502;Capelle aan den IJssel;Wijk 02 Middelwatering-West;53
502;Capelle aan den IJssel;Wijk 03 Middelwatering-Oost;54
502;Capelle aan den IJssel;Wijk 04 Oostgaarde-Zuid;54
502;Capelle aan den IJssel;Wijk 05 Oostgaarde-Noord;57
502;Capelle aan den IJssel;Wijk 06 Schenkel;52
502;Capelle aan den IJssel;Wijk 07 Schollevaar-Zuid;54
502;Capelle aan den IJssel;Wijk 08 Schollevaar-Noord en Hoofdweg;55
502;Capelle aan den IJssel;Wijk 09 Rivium en Fascinatio;50
383;Castricum;Gemeente;
383;Castricum;Wijk 00 Centrum;42
383;Castricum;Wijk 01 Castricum-Noord;44
383;Castricum;Wijk 02 Castricum-Oost;44
383;Castricum;Wijk 03 Castricum-Zuid;41
383;Castricum;Wijk 04 Bakkum;43
383;Castricum;Wijk 05 Akersloot;45
383;Castricum;Wijk 06 De Woude;44
383;Castricum;Wijk 07 Limmen;42
109;Coevorden;Gemeente;
109;Coevorden;Wijk 10 Coevorden;57
109;Coevorden;Wijk 11 Steenwijksmoer;56
109;Coevorden;Wijk 12 Nieuwe Krim;57
109;Coevorden;Wijk 13 Weijerswold;58
109;Coevorden;Wijk 14 Vlieghuis en Padhuis;53
109;Coevorden;Wijk 20 Dalen;55
109;Coevorden;Wijk 30 Oosterhesselen;55
109;Coevorden;Wijk 40 Sleen;57
109;Coevorden;Wijk 50 Zweeloo;54
1706;Cranendonck;Gemeente;
1706;Cranendonck;Wijk 00 Budel;47
1706;Cranendonck;Wijk 01 Schoot;51
1706;Cranendonck;Wijk 02 Dorplein;52
1706;Cranendonck;Wijk 03 Maarheeze;49
1706;Cranendonck;Wijk 04 Soerendonk;46
1706;Cranendonck;Wijk 05 Gastel;46
611;Cromstrijen;Gemeente;
611;Cromstrijen;Wijk 00 Numansdorp;56
611;Cromstrijen;Wijk 01 Klaaswaal;55
1684;Cuijk;Gemeente;
1684;Cuijk;Wijk 00 Cuijk;50
1684;Cuijk;Wijk 01 Vianen;47
1684;Cuijk;Wijk 02 Sint Agatha;46
1684;Cuijk;Wijk 03 Katwijk;49
1684;Cuijk;Wijk 04 Haps;48
1684;Cuijk;Wijk 05 Beers;49
1684;Cuijk;Wijk 06 Linden;47
216;Culemborg;Gemeente;
216;Culemborg;Wijk 00;48
148;Dalfsen;Gemeente;
148;Dalfsen;Wijk 00 Dalfsen (kern);48
148;Dalfsen;Wijk 01 Dalfsen - buitengebied;48
148;Dalfsen;Wijk 02 Oudleusen;51
148;Dalfsen;Wijk 03 Hoonhorst;48
148;Dalfsen;Wijk 04 Lenthe-2;46
148;Dalfsen;Wijk 05 Kluinhaar;51
148;Dalfsen;Wijk 06 Lemelerveld;49
148;Dalfsen;Wijk 07 Leusenerveld;53
1891;Dantumadiel;Gemeente;
1891;Dantumadiel;Wijk 00 Centrum;54
1891;Dantumadiel;Wijk 01 Oost;52
1891;Dantumadiel;Wijk 02 Zuid;55
1891;Dantumadiel;Wijk 03 West;52
310;De Bilt;Gemeente;
310;De Bilt;Wijk 00 De Bilt;43
310;De Bilt;Wijk 01 Bilthoven-Zuid;43
310;De Bilt;Wijk 02 Bilthoven-Noord;43
310;De Bilt;Wijk 03 Hollandsche Rading;44
310;De Bilt;Wijk 04 Maartensdijk;45
310;De Bilt;Wijk 05 Groenekan;41
310;De Bilt;Wijk 06 Achttienhoven-Westbroek;43
1940;De Fryske Marren;Gemeente;
1940;De Fryske Marren;Wijk 01 Akmarijp;48
1940;De Fryske Marren;Wijk 02 Bakhuizen;51
1940;De Fryske Marren;Wijk 03 Balk;50
1940;De Fryske Marren;Wijk 04 Bantega;51
1940;De Fryske Marren;Wijk 05 Boornzwaag;48
1940;De Fryske Marren;Wijk 06 Broek;46
1940;De Fryske Marren;Wijk 07 Delfstrahuizen;51
1940;De Fryske Marren;Wijk 08 Dijken;50
1940;De Fryske Marren;Wijk 09 Doniaga;46
1940;De Fryske Marren;Wijk 10 Echten;51
1940;De Fryske Marren;Wijk 11 Echtenerbrug;52
1940;De Fryske Marren;Wijk 12 Eesterga;59
1940;De Fryske Marren;Wijk 13 Elahuizen;47
1940;De Fryske Marren;Wijk 14 Follega;51
1940;De Fryske Marren;Wijk 15 Goingarijp;48
1940;De Fryske Marren;Wijk 16 Harich;47
1940;De Fryske Marren;Wijk 17 Haskerhorne;48
1940;De Fryske Marren;Wijk 18 Idskenhuizen;50
1940;De Fryske Marren;Wijk 19 Joure;50
1940;De Fryske Marren;Wijk 20 Kolderwolde;45
1940;De Fryske Marren;Wijk 21 Langweer;49
1940;De Fryske Marren;Wijk 22 Legemeer;42
1940;De Fryske Marren;Wijk 23 Lemmer;53
1940;De Fryske Marren;Wijk 24 Mirns;44
1940;De Fryske Marren;Wijk 25 Nijehaske;47
1940;De Fryske Marren;Wijk 26 Nijemirdum;46
1940;De Fryske Marren;Wijk 27 Oldeouwer;46
1940;De Fryske Marren;Wijk 28 Oosterzee;54
1940;De Fryske Marren;Wijk 29 Oudega;47
1940;De Fryske Marren;Wijk 30 Oudehaske;47
1940;De Fryske Marren;Wijk 31 Oudemirdum;48
1940;De Fryske Marren;Wijk 32 Ouwsterhaule;48
1940;De Fryske Marren;Wijk 33 Ouwster-Nijega;49
1940;De Fryske Marren;Wijk 34 Rijs;48
1940;De Fryske Marren;Wijk 35 Rohel;50
1940;De Fryske Marren;Wijk 36 Rotstergaast;49
1940;De Fryske Marren;Wijk 37 Rotsterhaule;50
1940;De Fryske Marren;Wijk 38 Rottum;49
1940;De Fryske Marren;Wijk 39 Ruigahuizen;48
1940;De Fryske Marren;Wijk 40 Scharsterbrug;49
1940;De Fryske Marren;Wijk 41 Sint Nicolaasga;49
1940;De Fryske Marren;Wijk 42 Sinjohannesga;49
1940;De Fryske Marren;Wijk 43 Sloten;50
1940;De Fryske Marren;Wijk 44 Snikzwaag;43
1940;De Fryske Marren;Wijk 45 Sondel;46
1940;De Fryske Marren;Wijk 46 Terherne;49
1940;De Fryske Marren;Wijk 47 Terkaple;48
1940;De Fryske Marren;Wijk 48 Teroele;46
1940;De Fryske Marren;Wijk 49 Tjerkgaast;45
1940;De Fryske Marren;Wijk 50 Vegelinsoord;46
1940;De Fryske Marren;Wijk 51 Wijckel;46
1663;De Marne;Gemeente;
1663;De Marne;Wijk 00;55
1663;De Marne;Wijk 01;56
1663;De Marne;Wijk 02;55
1663;De Marne;Wijk 03;55
736;De Ronde Venen;Gemeente;
736;De Ronde Venen;Wijk 00 Mijdrecht;49
736;De Ronde Venen;Wijk 01 Gebied bij Uithoorn;47
736;De Ronde Venen;Wijk 02 Vinkeveen;48
736;De Ronde Venen;Wijk 03 Wilnis;48
736;De Ronde Venen;Wijk 04 Abcoude;42
1690;De Wolden;Gemeente;
1690;De Wolden;Wijk 00 Zuidwolde;51
1690;De Wolden;Wijk 01 Alteveer;51
1690;De Wolden;Wijk 02 Kerkenveld;51
1690;De Wolden;Wijk 03 Drogteropslagen;54
1690;De Wolden;Wijk 04 Linde;53
1690;De Wolden;Wijk 05 Fort;53
1690;De Wolden;Wijk 06 Veeningen;54
1690;De Wolden;Wijk 07 Echten;52
1690;De Wolden;Wijk 08 Ruinen;54
1690;De Wolden;Wijk 09 Eursinge;52
1690;De Wolden;Wijk 10 Ansen;54
1690;De Wolden;Wijk 11 Ruinerwold;53
1690;De Wolden;Wijk 12 Koekange;53
1690;De Wolden;Wijk 13 De Wijk;51
503;Delft;Gemeente;
503;Delft;Wijk 11 Binnenstad;37
503;Delft;Wijk 12 Vrijenban;47
503;Delft;Wijk 13 Hof van Delft;41
503;Delft;Wijk 14 Voordijkshoorn;47
503;Delft;Wijk 16 Delftse Hout;40
503;Delft;Wijk 22 Tanthof-West;51
503;Delft;Wijk 23 Tanthof-Oost;52
503;Delft;Wijk 24 Voorhof;45
503;Delft;Wijk 25 Buitenhof;51
503;Delft;Wijk 26 Abtswoude;40
503;Delft;Wijk 27 Schieweg;45
503;Delft;Wijk 28 Wippolder;41
503;Delft;Wijk 29 Ruiven;45
10;Delfzijl;Gemeente;
10;Delfzijl;Wijk 00 Stad;58
10;Delfzijl;Wijk 01 Land;55
10;Delfzijl;Wijk 02;64
10;Delfzijl;Wijk 03;58
400;Den Helder;Gemeente;
400;Den Helder;Wijk 01 Stad binnen de Linie-Oost;56
400;Den Helder;Wijk 02 Stad binnen de Linie-West;55
400;Den Helder;Wijk 03 Nieuw Den Helder-West;55
400;Den Helder;Wijk 04 Nieuw Den Helder-Oost;57
400;Den Helder;Wijk 05 De Schooten;59
400;Den Helder;Wijk 06 Het Koegras;54
400;Den Helder;Wijk 07 Duinzoom;54
400;Den Helder;Wijk 08 Julianadorp;54
762;Deurne;Gemeente;
762;Deurne;Wijk 00 Deurne;51
762;Deurne;Wijk 01 Vlierden;50
762;Deurne;Wijk 02 Liessel;51
762;Deurne;Wijk 03 Neerkant;49
762;Deurne;Wijk 04 Helenaveen;51
150;Deventer;Gemeente;
150;Deventer;Wijk 1 Binnenstad;43
150;Deventer;Wijk 2 De Hoven;49
150;Deventer;Wijk 3 Zandweerd;47
150;Deventer;Wijk 4 Voorstad;47
150;Deventer;Wijk 5 Borgele en Platvoet;52
150;Deventer;Wijk 6 Keizerslanden;50
150;Deventer;Wijk 7 Rivierenwijk en Bergweide;51
150;Deventer;Wijk 8 Colmschate-Noord;51
150;Deventer;Wijk 9 Colmschate-Vijfhoek;48
150;Deventer;Wijk 10 Colmschate-Zuid;52
150;Deventer;Wijk 11 Diepenveen;51
150;Deventer;Wijk 12 Schalkhaar;49
150;Deventer;Wijk 13 Okkenbroek;52
150;Deventer;Wijk 14 Lettele;49
150;Deventer;Wijk 15 Bathmen;51
384;Diemen;Gemeente;
384;Diemen;Wijk 00 Diemen-Zuid;45
384;Diemen;Wijk 01 Diemen-Centrum;45
384;Diemen;Wijk 02 Diemen-Noord;49
1774;Dinkelland;Gemeente;
1774;Dinkelland;Wijk 10 Denekamp;51
1774;Dinkelland;Wijk 11 Lattrop-Breklenkamp;49
1774;Dinkelland;Wijk 12 Tilligte;52
1774;Dinkelland;Wijk 13 Agelo;46
1774;Dinkelland;Wijk 14 Noord Deurningen;52
1774;Dinkelland;Wijk 15 Ootmarsum;50
1774;Dinkelland;Wijk 16 Weerselo;50
1774;Dinkelland;Wijk 17 Rossum;47
1774;Dinkelland;Wijk 18 Saasveld;48
1774;Dinkelland;Wijk 19 Deurningen;49
1774;Dinkelland;Wijk 20 Nutter;44
1774;Dinkelland;Wijk 21 Oud Ootmarsum;45
221;Doesburg;Gemeente;
221;Doesburg;Wijk 01;59
222;Doetinchem;Gemeente;
222;Doetinchem;Wijk 01 Doetinchem Centrum;51
222;Doetinchem;Wijk 02;55
222;Doetinchem;Wijk 03;54
222;Doetinchem;Wijk 04;53
222;Doetinchem;Wijk 05;51
222;Doetinchem;Wijk 06;54
222;Doetinchem;Wijk 07;52
222;Doetinchem;Wijk 08;53
222;Doetinchem;Wijk 09;55
222;Doetinchem;Wijk 11 Buitengebied Doetinchem;56
222;Doetinchem;Wijk 31 Wehl;55
766;Dongen;Gemeente;
766;Dongen;Dongen;53
766;Dongen;'s Gravenmoer;54
58;Dongeradeel;Gemeente;
58;Dongeradeel;Dokkum;54
58;Dongeradeel;Metslawier;51
58;Dongeradeel;Ee - Zuidoost;53
58;Dongeradeel;Anjum - Noordoost;53
58;Dongeradeel;Oosternijkerk - Noordwest;50
58;Dongeradeel;Ternaard;51
58;Dongeradeel;Holwerd;54
58;Dongeradeel;Hantum;53
505;Dordrecht;Gemeente;
505;Dordrecht;Wijk 01 Binnenstad;52
505;Dordrecht;Wijk 02 Noordflank;54
505;Dordrecht;Wijk 03 Oud Krispijn;55
505;Dordrecht;Wijk 04 Nieuw-krispijn;55
505;Dordrecht;Wijk 05 Het Reeland;52
505;Dordrecht;Wijk 06 Staart;56
505;Dordrecht;Wijk 07 Wielwijk;56
505;Dordrecht;Wijk 08 Crabbehof/Zuidhoven;56
505;Dordrecht;Wijk 09 Sterrenburg;56
505;Dordrecht;Wijk 10 Dubbeldam;52
505;Dordrecht;Wijk 11 Stadspolders;53
505;Dordrecht;Wijk 19 Industriegebied West;53
505;Dordrecht;Wijk 98 Verspreide bebouwing;53
498;Drechterland;Gemeente;
498;Drechterland;Wijk 00 Hoogkarspel;47
498;Drechterland;Wijk 01 Westwoud;48
498;Drechterland;Wijk 02 Oosterblokker;47
498;Drechterland;Wijk 03 Venhuizen;50
498;Drechterland;Wijk 04 Wijdenes;51
498;Drechterland;Wijk 05 Schellinkhout;50
1719;Drimmelen;Gemeente;
1719;Drimmelen;Wijk 00 Made;52
1719;Drimmelen;Wijk 01 Drimmelen;52
1719;Drimmelen;Wijk 02 Terheijden;52
1719;Drimmelen;Wijk 03 Wagenberg;52
1719;Drimmelen;Wijk 04 Lage Zwaluwe;54
1719;Drimmelen;Wijk 05 Hooge Zwaluwe;53
303;Dronten;Gemeente;
303;Dronten;Wijk 01 Dronten west;43
303;Dronten;Wijk 02 Dronten Noord;48
303;Dronten;Wijk 03 Dronten Midden;49
303;Dronten;Wijk 04 Dronten Zuid;47
303;Dronten;Wijk 05 Buitengebied Dronten;46
303;Dronten;Wijk 06 Biddinghuizen;52
303;Dronten;Wijk 07 Swifterbant;53
225;Druten;Gemeente;
225;Druten;Druten;54
225;Druten;Puiflijk;52
225;Druten;Afferden;56
225;Druten;Deest;60
225;Druten;Horssen;56
226;Duiven;Gemeente;
226;Duiven;Wijk 01 Bedrijventerrein;
226;Duiven;Wijk 02 Buitengebied;52
226;Duiven;Wijk 03 Duiven-Noord;54
226;Duiven;Wijk 04 Duiven-Zuid;52
226;Duiven;Wijk 05 Groessen;54
226;Duiven;Wijk 06 Loo;54
1711;Echt-Susteren;Gemeente;
1711;Echt-Susteren;Wijk 01 Susteren;53
1711;Echt-Susteren;Wijk 02 Dieteren;54
1711;Echt-Susteren;Wijk 03 Heide;55
1711;Echt-Susteren;Wijk 04 Roosteren;55
1711;Echt-Susteren;Wijk 05 Echt;51
1711;Echt-Susteren;Wijk 06 Maria Hoop;54
1711;Echt-Susteren;Wijk 07 Peij;52
1711;Echt-Susteren;Wijk 08 Slek;54
1711;Echt-Susteren;Wijk 09 Nieuwstadt;54
1711;Echt-Susteren;Wijk 10 Sint Joost;52
1711;Echt-Susteren;Wijk 11 Koningsbosch;56
385;Edam-Volendam;Gemeente;
385;Edam-Volendam;Wijk 00 Edam;47
385;Edam-Volendam;Wijk 01 Purmer;47
385;Edam-Volendam;Wijk 02 Volendam;46
385;Edam-Volendam;Wijk 03 Beets;47
385;Edam-Volendam;Wijk 04 Oosthuizen;50
385;Edam-Volendam;Wijk 05 Warder;47
385;Edam-Volendam;Wijk 06 Middelie;45
385;Edam-Volendam;Wijk 07 Kwadijk;51
385;Edam-Volendam;Wijk 08 Schardam;45
385;Edam-Volendam;Wijk 09 Hobrede;48
228;Ede;Gemeente;
228;Ede;Ede-Oost;45
228;Ede;Ede-West;47
228;Ede;Ede-Veldhuizen;49
228;Ede;Kernhem;45
228;Ede;Veluwse Poort;43
228;Ede;Ede-Zuid;46
228;Ede;Maandereng;50
228;Ede;Rietkampen;49
228;Ede;Bedrijventerrein;47
228;Ede;Buitengebied Ede-Stad;47
228;Ede;Bennekom;43
228;Ede;Lunteren;48
228;Ede;Ederveen;47
228;Ede;De Klomp;49
228;Ede;Harskamp;49
228;Ede;Wekerom;51
228;Ede;Otterlo;52
317;Eemnes;Gemeente;
317;Eemnes;Wijk 00;48
1651;Eemsmond;Gemeente;
1651;Eemsmond;Wijk 00;57
1651;Eemsmond;Wijk 01;57
1651;Eemsmond;Wijk 02;55
1651;Eemsmond;Wijk 03;57
1651;Eemsmond;Wijk 04;54
770;Eersel;Gemeente;
770;Eersel;Wijk 00 Eersel;49
770;Eersel;Wijk 01 Duizel;51
770;Eersel;Wijk 02 Steensel;49
770;Eersel;Wijk 03 Vessem;48
770;Eersel;Wijk 04 Wintelre;51
770;Eersel;Wijk 05 Knegsel;47
1903;Eijsden-Margraten;Gemeente;
1903;Eijsden-Margraten;Wijk 00 Eijsden;51
1903;Eijsden-Margraten;Wijk 01 Gronsveld;51
1903;Eijsden-Margraten;Wijk 02 Margraten;51
1903;Eijsden-Margraten;Wijk 03 Cadier en Keer;50
1903;Eijsden-Margraten;Wijk 04 Sint Geertruid;48
1903;Eijsden-Margraten;Wijk 05 Mheer - Noorbeek;51
772;Eindhoven;Gemeente;
772;Eindhoven;Wijk 11 Stadsdeel Centrum;34
772;Eindhoven;Wijk 12 Stadsdeel Stratum;41
772;Eindhoven;Wijk 13 Stadsdeel Tongelre;44
772;Eindhoven;Wijk 14 Stadsdeel Woensel-Zuid;44
772;Eindhoven;Wijk 15 Stadsdeel Woensel-Noord;49
772;Eindhoven;Wijk 16 Stadsdeel Strijp;44
772;Eindhoven;Wijk 17 Stadsdeel Gestel;45
230;Elburg;Gemeente;
230;Elburg;Wijk 01 Elburg;53
230;Elburg;Wijk 02;53
230;Elburg;Wijk 03 Doornspijk;54
114;Emmen;Gemeente;
114;Emmen;Wijk 01 Nieuw-Weerdinge;59
114;Emmen;Wijk 02 Roswinkel;59
114;Emmen;Wijk 03 Emmer-Compascuum;59
114;Emmen;Wijk 04 Barger-Compascuum;61
114;Emmen;Wijk 05 Nieuw-Dordrecht;58
114;Emmen;Wijk 06 Nieuw-Amsterdam;56
114;Emmen;Wijk 07 Erica;55
114;Emmen;Wijk 08 Klazienaveen;57
114;Emmen;Wijk 09 Zwartemeer;59
114;Emmen;Wijk 10 Schoonebeek;56
114;Emmen;Wijk 13 Veenoord;58
114;Emmen;Wijk 21 Nieuw-Schoonebeek;57
114;Emmen;Wijk 32 Weiteveen;58
114;Emmen;Wijk 40 Emmen-Centrum;57
114;Emmen;Wijk 41 Emmen-Centrum Oost;54
114;Emmen;Wijk 42 Emmermeer;55
114;Emmen;Wijk 43 Angelslo;58
114;Emmen;Wijk 44 Emmerhout;56
114;Emmen;Wijk 45 Emmerschans;56
114;Emmen;Wijk 46 Bargeres;55
114;Emmen;Wijk 47 Rietlanden;54
114;Emmen;Wijk 48 Parc Sandur;55
114;Emmen;Wijk 49 Delftlanden;51
114;Emmen;Wijk 50 Barger-Oosterveld;56
114;Emmen;Wijk 51 Kern Emmen Noord;56
114;Emmen;Wijk 52 Kern Emmen Zuid;52
114;Emmen;Wijk 53 Kern Emmen Industrieterreinen;54
388;Enkhuizen;Gemeente;
388;Enkhuizen;Wijk 00;48
388;Enkhuizen;Wijk 01;50
153;Enschede;Gemeente;
153;Enschede;Wijk 00 Binnensingelgebied;47
153;Enschede;Wijk 01 Hogeland - Velve;53
153;Enschede;Wijk 02 Boswinkel - Stadsveld;53
153;Enschede;Wijk 03 Twekkelerveld - T.H.T.;52
153;Enschede;Wijk 04 Enschede-Noord;47
153;Enschede;Wijk 05 Ribbelt - Stokhorst;52
153;Enschede;Wijk 06 Enschede-Zuid;57
153;Enschede;Wijk 07 Bedrijfsterreinen Enschede-West;50
153;Enschede;Wijk 08 Glanerbrug en omgeving;57
153;Enschede;Wijk 09 Landelijk gebied en kernen;54
232;Epe;Gemeente;
232;Epe;Wijk 00 Epe;53
232;Epe;Wijk 01 Emst;52
232;Epe;Wijk 02 Vaassen;54
232;Epe;Wijk 03 Bosgebied;53
233;Ermelo;Gemeente;
233;Ermelo;Wijk 00 Ermelo;50
233;Ermelo;Wijk 01 Speuld;51
777;Etten-Leur;Gemeente;
777;Etten-Leur;Wijk 00 Etten-Leur Midden woongebied;51
777;Etten-Leur;Wijk 01 Etten-Leur Midden, Bedrijventerr;
777;Etten-Leur;Wijk 02 Etten-Leur landelijk gebied;46
777;Etten-Leur;Wijk 10 Etten-Leur Noord woongebied;51
777;Etten-Leur;Wijk 11 Etten-Leur Noord bedrijventerr.;57
777;Etten-Leur;Wijk 12 Etten-Leur Noord verspr.h.;48
777;Etten-Leur;Wijk 20 Etten-Leur Zuid woongebied;52
777;Etten-Leur;Wijk 21 Etten-Leur Zuid bedrijventerrein;48
777;Etten-Leur;Wijk 23 Etten-Leur Zuid verspr.h.;49
1722;Ferwerderadiel;Gemeente;
1722;Ferwerderadiel;Wijk 00 Bouwstreek;56
1722;Ferwerderadiel;Wijk 01 Zuidwest;51
1722;Ferwerderadiel;Wijk 02;53
70;Franekeradeel;Gemeente;
70;Franekeradeel;Wijk 00 Franeker;53
70;Franekeradeel;Wijk 01 Noord;52
70;Franekeradeel;Wijk 02 Noordoost;52
70;Franekeradeel;Wijk 03 Zuid;52
70;Franekeradeel;Wijk 04 West;56
70;Franekeradeel;Wijk 05 Franeker Zuidoost;51
779;Geertruidenberg;Gemeente;
779;Geertruidenberg;Wijk 00 Raamsdonksveer;54
779;Geertruidenberg;Wijk 01 Raamsdonk;52
779;Geertruidenberg;Wijk 02 Geertruidenberg;55
236;Geldermalsen;Gemeente;
236;Geldermalsen;Wijk 00 Geldermalsen;49
236;Geldermalsen;Wijk 01 Deil;51
236;Geldermalsen;Wijk 02 Beesd;52
236;Geldermalsen;Wijk 03 Buurmalsen;51
1771;Geldrop-Mierlo;Gemeente;
1771;Geldrop-Mierlo;Wijk 00 Geldrop;50
1771;Geldrop-Mierlo;Wijk 01 Mierlo;50
1652;Gemert-Bakel;Gemeente;
1652;Gemert-Bakel;Wijk 00 Gemert;49
1652;Gemert-Bakel;Wijk 01 Handel;49
1652;Gemert-Bakel;Wijk 02 De Mortel;48
1652;Gemert-Bakel;Wijk 03 Elsendorp;51
1652;Gemert-Bakel;Wijk 04 Bakel;51
1652;Gemert-Bakel;Wijk 05 Milheeze;52
1652;Gemert-Bakel;Wijk 06 De Rips;50
907;Gennep;Gemeente;
907;Gennep;Wijk 00 Milsbeek;51
907;Gennep;Wijk 01 Ottersum;50
907;Gennep;Wijk 02 Ven-Zelderheide;51
907;Gennep;Wijk 03 Gennep;51
907;Gennep;Wijk 04 Heijen;52
689;Giessenlanden;Gemeente;
689;Giessenlanden;Wijk 00 Kern Giessenburg;52
689;Giessenlanden;Wijk 01 Giessenburg-West en -Zuid;51
689;Giessenlanden;Wijk 02 Giessenburg-Oost;48
689;Giessenlanden;Wijk 03 Verspreide huizen Giessenburg;46
689;Giessenlanden;Wijk 04 Arkel;55
689;Giessenlanden;Wijk 05 Hoogblokland;51
689;Giessenlanden;Wijk 06 Hoornaar;53
689;Giessenlanden;Wijk 07 Noordeloos;49
689;Giessenlanden;Wijk 08 Schelluinen;52
784;Gilze en Rijen;Gemeente;
784;Gilze en Rijen;Wijk 00 Rijen;54
784;Gilze en Rijen;Wijk 01 Gilze;52
784;Gilze en Rijen;Wijk 02 Molenschot;54
784;Gilze en Rijen;Wijk 03 Hulten;49
1924;Goeree-Overflakkee;Gemeente;
1924;Goeree-Overflakkee;Goedereede;56
1924;Goeree-Overflakkee;Ouddorp;54
1924;Goeree-Overflakkee;Stellendam;54
1924;Goeree-Overflakkee;Middelharnis;55
1924;Goeree-Overflakkee;Ooltgensplaat;60
1924;Goeree-Overflakkee;Den Bommel;57
1924;Goeree-Overflakkee;Oude-Tonge;57
1924;Goeree-Overflakkee;Dirksland;52
1924;Goeree-Overflakkee;Melissant;54
1924;Goeree-Overflakkee;Herkingen;57
1924;Goeree-Overflakkee;Sommelsdijk;55
1924;Goeree-Overflakkee;Nieuwe-Tonge;56
1924;Goeree-Overflakkee;Stad aan 't Haringvliet;57
1924;Goeree-Overflakkee;Achthuizen;59
664;Goes;Gemeente;
664;Goes;Wijk 01 Goes;50
664;Goes;Wijk 02 Wilhelminadorp;50
664;Goes;Wijk 03 Kloetinge;49
664;Goes;Wijk 04 Kattendijke;52
664;Goes;Wijk 05 's-Heer-Arendskerke;50
664;Goes;Wijk 06 Eindewege;49
664;Goes;Wijk 07 's-Heer-Hendrikskinderen;49
664;Goes;Wijk 08 Wolphaartsdijk;49
664;Goes;Wijk 09 Oud-Sabbinge;50
785;Goirle;Gemeente;
785;Goirle;Wijk 01 Goirle-Centrum;53
785;Goirle;Wijk 02 Grobbendonck;52
785;Goirle;Wijk 03 De Groote Akkers;51
785;Goirle;Wijk 04 De Hoge Wal;49
785;Goirle;Wijk 05 Abcoven;53
785;Goirle;Wijk 06 Wildackers;54
785;Goirle;Wijk 07 't Ven;51
785;Goirle;Wijk 08 De Boschkens;46
785;Goirle;Wijk 09 De Hellen;51
785;Goirle;Wijk 10 De Nieuwe Erven;51
785;Goirle;Wijk 11 Hoogeind;56
785;Goirle;Wijk 13 Bedrijventerrein Tijvoort;52
785;Goirle;Wijk 14 Verspreide huizen Goirle;46
785;Goirle;Wijk 20 Riel;50
785;Goirle;Wijk 21 Bedrijventerrein Riel;47
785;Goirle;Wijk 23 Verspriede huizen Riel;48
1942;Gooise Meren;Gemeente;
1942;Gooise Meren;Bussum Centrum;42
1942;Gooise Meren;Brediuskwartier;37
1942;Gooise Meren;Eng;43
1942;Gooise Meren;Spiegel;39
1942;Gooise Meren;Muiden;49
1942;Gooise Meren;Naarden;41
512;Gorinchem;Gemeente;
512;Gorinchem;Wijk 01 Gorinchem binnenstad;52
512;Gorinchem;Wijk 02 Wijdschild;53
512;Gorinchem;Wijk 03 Lingewijk;56
512;Gorinchem;Wijk 04 haarwijk;54
512;Gorinchem;Wijk 05 Stalkaarsen;54
512;Gorinchem;Wijk 06 Gildenwijk;55
512;Gorinchem;Wijk 07 Schelluinsestraat;57
512;Gorinchem;Wijk 08 Avelingen Oost;49
512;Gorinchem;Wijk 09 Avelingen West;52
512;Gorinchem;Wijk 10 Molenvliet;56
512;Gorinchem;Wijk 11 laag Dalem;53
512;Gorinchem;Wijk 12 Dalem;53
512;Gorinchem;Wijk 13 Hoog Dalem;48
512;Gorinchem;Wijk 14 Bedrijventerrein Oost;56
512;Gorinchem;Wijk 15 Papland;52
512;Gorinchem;Wijk 16 schotdeuren;50
